user_id,preference
6616,0101000010000000100001000100000010000010000
6617,1001000000000000000001000101101000000100000
6618,1000101000000000000001001100000000000011000
6619,0001001100100000000000000101010000100000000
6620,1001000010000000100000000101000010100000000
6621,1001000000000000000101001001000000000011000
6622,1000000000000000001101001000110000000100000
6623,1101001010000000000000000000100010000100000
6625,1101001000000000010000000000100010000100000
6626,1001000000000000001001000101100000000010000
6627,1001000110100000000000000101000010000000000
6628,1000001010000000000000000101100000000110000
6629,0001011000000000100000000100001000100010000
6630,1001001000000000001100000001100000000100000
6631,1001000000100000010000000100001010000100000
6632,1001000100100000000001000001000010000100000
6633,1001001000000100000000101101000000000000000
6634,1001001100000000000000000101000010000010000
6636,1101001000000000000000000101000000100010000
6637,1101001000000000000000000100100000100010000
6638,1000001010000000001100000000100010000100000
6639,1001011010000000000000000001000010000010000
6640,1101000000001000000100000001000010000100000
6641,1001000000000000011100000000100010000100000
6642,1001101000000000001001001000000000000010000
6643,1001000000000000100100000001100000100100000
6644,1100001010000000000001000100000010000010000
6645,1100001000000000000000000000100010000100000
6646,1101000010000000001001000000100000000100000
6647,0001001000000000000000000100110000110010000
6648,0101000010000000000000000101000000100000000
6649,1001000100100000000000000101010000100000000
6650,0101000000100000001000000101100000100000000
6651,1100000010000000100001001000000000000011000
6653,1001001010000000100001000001000000100000000
6654,1101000100000000000000000100100010100000000
6655,1001001000000000000001000101001010000000000
6656,1001000000001000000000101010100010000000000
6657,0001000000000000000000000000000000100000000
6658,1101000010000000000000000001000010000110000
6659,1101000000000000000000000000100010001000000
6660,1101000000000000001000000101100000100000000
6661,1000000000000000001101001000100000000011000
6662,1001001000000000000000001101000000100010000
6663,1001010000000000000001000000100010000110000
6664,1100001000000000001100000001100000000100000
6665,1001000100000100000000000101000000100010000
6666,0001001000000000000000000001000010100000000
6667,1000001010000000100101000000000010000010000
6668,1101001000000000001000000100100000000010000
6669,1101001000000000000000000001100010010000000
6670,1001001000000000000001000101000000100010000
6671,1000000000000000001100000000100000010000000
6672,1001001010000000100100000000000010000010000
6673,1001010010001000100000000000000010000010000
6674,1101000010000000100000000100000010000010000
6675,1101001010000000100100000000100000000000000
6676,1101001010001000000000000010000000000010000
6677,1101000100000100000000000001100000100000000
6678,1101001010000000100100000000000010000000000
6679,1101001000000000001100000000100000000100000
6680,1000001010000100000000001000110000000100000
6681,1100001010000000100100000000000010000010000
6682,1101000010001000000000000101001000000000000
6683,1001001000000100000000001101000000000010000
6684,1001001000000100000000001100010000000010000
6685,1000001000000000001100000001100010000100000
6686,1101001000000000100000000001010000000010000
6687,1101001000000100000000001000000010000010000
6688,1001001000000100000000000101000000100010000
6689,1001000000001000001000100010100010000000000
6690,1001001010000000000100001000000010000001000
6691,1101001010000001000000000000000010000010000
6692,1001000000000000000100000101101000000100000
6693,1000000000000100000000000000010000000010100
6694,1001000100000000000000000101000010100100000
6695,1101001000000000001000000101100000000000000
6697,1101001100001100000100000000000000000000000
6698,1101000010000000010001000000000010000100000
6699,0101011010000000100000000100000000000010000
6700,1101000110000000000000000001000010000010000
6701,0001000000000000010000001100001011000010000
6702,1100001010000000101100000000000010000000000
6703,1100001010000000100100000000000010000100000
6704,1001001010000000100000000100001000000100000
6705,1101001010001000000000000000000010000000100
6706,1101001000000100001000000000100000000010000
6707,1101010010001000000000000000000010000010000
6708,1001011100000000000000000001000010000010000
6709,1101001010000000000000000101000000000010000
6710,1100001010000000100000000000100010000001000
6711,0001001110100000000000000101000000000000100
6712,1101000100100000000000000101100000000000000
6713,1001101000000000001000001100100000000000000
6714,0001001000000010000000000001100010100001000
6715,1000001010000100000000001100000000000110000
6716,1101001010000000000000000000000010000110000
6717,1100000110000000000000001100010000000010000
6718,1000001000000100000001001000100000010010000
6719,0001001000000000100001001000100010000010000
6720,0000001001000010000001000000110000110000000
6721,1101001000000000000000000000110010010000000
6722,1101101000000000001000001000100000000000000
6723,1101001000000000000101000000100000000010000
6724,1000101000000000001100001000000000000011000
6725,1101001010000000010000000000000010000100000
6726,1101001010000001001000000000100000000000000
6727,1101001010000000100001000000000010000000000
6728,1101000000000000000001100000100000100010000
6729,0001001000000000000000000101100000000000000
6730,1101001010000000001000000000100010000000000
6731,1101001010000000000100000000000010000010000
6732,1101001011000000000000000000000010001000000
6733,1101001000000000001000000100100000000010000
6734,1101001000000000010000000000000010000110000
6735,1001001010000000100000000101000000000010000
6736,1101000010000000100100000000100010000000000
6737,1001001010000000000000000101000000100010000
6738,0001001000000000000011000000100010101000000
6739,0001000000000000000011100101100000100000000
6740,0001000000000100000001000101001000000011000
6741,1000001000000100000001001100010000000010000
6742,1001001000000000000000001100010010000010000
6743,1000001010101000000000000110100000000000000
6744,1101000000000100001100000000100000000010000
6745,1101001010000000000000000001000010000100000
6746,0101001100000000000000000101000010000000000
6747,1101001000000000000001000000100010000100000
6748,1001001010000000100000000101001000000000000
6749,1101001010001000000000000000100000000010000
6750,1101001010000000100100000000000010000000000
6751,0001001100000000000000101101000000100000000
6752,1101001010000000100000000101000000000000000
6753,1001001010000000000000000101000010000010000
6754,0001001010100000000000000101001000100000000
6755,0000001000000000000001000100001000000010100
6756,0101001010000000000000000100100010000100000
6757,1000001010000000000001000100001001000010000
6758,1100000010000000100001000110000000000010000
6759,1101001000000000001001000000100000010000000
6760,1001001000000000001000001001100000100000000
6761,1100101000001000001000001000100000000000000
6762,1100001000000100000101000000000010000010000
6763,1001001000000000001100000000100010000100000
6764,0001001000000000000001001100000000100011000
6765,1101001000001000001000000000100000000010000
6766,1101000010000000000001100001000000100000000
6767,1001000100000000001100000001100000000100000
6768,0100000001000000000001011000000010000011000
6769,1101000010001000000000000100100010000000000
6770,1101010010001000000000000000000010000010000
6771,1101001010000000000000000100000010000010000
6772,0000001010000000000000000100000000100010000
6773,1100001010000000100100000000000010000010000
6774,1100001010000000100100000000100010000000000
6775,1001001000000000000000100101010000100000000
6776,1000001000000000000001001000110000000110000
6777,1001000000000000001100100001100000100000000
6778,1000010110000100000000000000010000000110000
6779,1000001010000000100000000101001000000010000
6780,1101001000000000001100000000100000000001000
6781,1101001000000000001000001000100000000010000
6782,1101000010000000000000000100100010000010000
6783,1101001010000001000000010000000000000010000
6784,1000001100000100000001000100000000000010100
6785,1001000000100000001100000000100000000110000
6786,1001001100000100000000000101000000000010000
6787,1001001000000100000000001100010000000010000
6788,1001001000000000000001100001100000100000000
6789,1000001010000000100001001000000010000010000
6790,1100101010000000001000001000100000000000000
6792,1101000000000000010000000010000010000110000
6793,1101001010000000100100000000000010000000000
6794,0101001010000000100000000101001000000000000
6795,1000001000000000001100001000100000000110000
6796,1101001010000000010000000000000010000100000
6797,1000000000000000001101011000100000000001000
6798,1000001000001100000000001100110000000000000
6799,1001001010000000000000000100000010000011000
6800,1100001000000000000001001100100000000100000
6801,1101001010000000000000000000000010000110000
6802,1001001010000000100000000101000000000010000
6803,1001010100100000001000000100100000000000000
6804,1000001000000100000101001000000000000010100
6805,1101000110100000100000000100000000000000000
6806,1100001000100000000000001101100000000000000
6807,1101001010000000000000000000000010000110000
6808,1100001010000000000001001100000000000010000
6809,1100001010000100000001001000000000000010000
6810,1001000010000000000000000100000010100110000
6811,1001001000000000001110000001100000000000000
6812,0001001010000000000000000100001000100000000
6813,0001001110100000000000000101000010000000000
6814,1101001000000000001000000000100010000010000
6815,1001001000000000000001000101001000100000000
6816,1001001010000100000100000000000010000010000
6817,0001011000001000100001000000000010000010000
6818,0100001000000000100000001100101000000010000
6819,1000001010000000100001000101000000000010000
6820,1001001000000000001100000001100000100000000
6821,1101001010000000000001000100000000000010000
6822,1101000010000000010000000000100010000100000
6823,1001001010000001000000000100000001001000000
6824,1001000110100000000000000101000000000000100
6825,1101000000000100000000000000001010000110000
6826,1001001001000000000000000100100010000010000
6827,1101000010100000000000000101001000000000000
6828,1001001000000000010000000101000010000010000
6829,0001000000000000000011001101001000000010000
6830,1101101000000000001000000000100000000010000
6831,1001010000000000000001011000000000000011000
6832,1100001010000000101000000000100000000010000
6833,1001001000000100000000001100000000000011000
6834,1001000000000100000001000100010000000010100
6835,1001000000000000000001011001001000000010000
6836,1101000000001000000000100010100010000000000
6837,1001001000000000000000000101000010100010000
6838,1000000000000000001000000000100000010000000
6839,1101000010000000001100000000100000000100000
6840,1101000110100000000000000101000000000000000
6841,0101001000000000000000000101000010100010000
6842,1001011010000000000000000000010010000010000
6843,1001000100000000000001100001100000100000000
6844,1101001010000000000000000001000010000010000
6845,1001011010000000000000000100000011000000000
6846,1101001010000001000000000000000010000010000
6847,1101000010000000000101000000100000000010000
6848,1001001000000000010001000000000010000110000
6849,0000000000000100000001001000000000000011000
6850,1001001010000100000000000101000000000010000
6851,1101000010000000000001000000100010000100000
6853,0001001010000100000000000101100000100000000
6854,1101000010000000000001010000000010000010000
6855,1101001010000000100000000001000000000010000
6856,1101001010000000000000000101000000000010000
6857,1101001000000000000010000001000010100000000
6858,1101000010000000010000000000000010001100000
6859,1101001010000000000000000100100010000000000
6860,1000010010000100000001000001000010000010000
6861,1000001000000100000001001100010000000010000
6862,0001000000100000000000000101001000000000000
6863,1101000000100000000000000100100010000010000
6864,1001001110000000100000000101000000000000000
6865,1001001000000000001100000101100000000000000
6866,0101001000000000000001000101000000100010000
6867,1101010010001000000000000000000010000010000
6868,1100001010000000000101000000000010000010000
6869,1100001000001000001000001100100000000000000
6870,1101001000000000000000001000100010010000000
6871,1101000000000000000001000101100000100000000
6872,0001001010000000000001000101000000100010000
6873,1100001010001000000000000110000000000010000
6874,1001000000001000000001011000010000000010000
6875,0001011010000100000000000000000010100001000
6876,1101001000000000000000000101000000100010000
6877,0000001010000000000101011000000010000010000
6878,1000101000000000000001011000100000000010000
6879,1001001010000000000000000101010010000000000
6880,1001000010000000000100000100001010000010000
6881,1001001000000000000000100101000000100010000
6882,0001001100100000000000000100100010000010000
6883,1001010000000000000001000100100010000100000
6884,1101001010000000100000000100000010000000000
6885,1100001010000000000100000100000010000010000
6887,0000001000000000000001011000000010100011000
6888,1001001010000100000001000100000000100000000
6890,1100011010000000000000000000000010000110000
6891,1001000000000000010000000000000010000100000
6892,1001001010000000000000000100001010000100000
6893,1001001000000000000001011000000010001000000
6894,0001000100000000000001100101000010100000000
6895,1100001010000000100100000100100000000000000
6896,1001000110100000000000000101000010000000000
6897,1001001010000000010000000000000010000110000
6898,1001000000001000000001000000110000010010000
6899,1000001000000100000000001101010000000010000
6900,0001000010100000000000000101000000000110100
6901,1101001010000000000001000001000000000010000
6902,1101001000000000000001001000100000000010000
6903,1100001010001000000001000110000000000000000
6904,1001000100100000010000000101000010000000000
6905,1000000000000000001000000000110000000000000
6907,1100001010000000000001000000100000000110000
6908,1101001010001000000100000000000010000000000
6909,1101000110100000000000000100000010000000000
6910,1101000000000000000001011000000000000011000
6911,1101001000000000010000000000100010000100000
6912,1101011000000000000000000000001000100010000
6913,1001001100100100000000000101000000000000000
6914,0101001000000000000001110001000000000010000
6915,1000000000000100000001001000110000000110000
6916,0001000000000000000001011101000010000001000
6917,1101001010000000100100000000000010000000000
6918,1001000010001000000000100010100010000000000
6919,1101001000000000000001001100000000000010000
6920,1101001010000000000001000000000010000010000
6921,1101001110000000100000000000000010000000000
6922,1001000010000000100000000100000000000010000
6923,1000001000000100000001001100010000000010000
6924,1001000000000100000001001001000000100010000
6925,1001000010000000100000000101100010000000000
6926,1001000010000000000100000001100010000010000
6927,1101001000000000000000000101000000100010000
6928,1001001000000000000001000100001000000010100
6929,1000001000000100000000001100010000100010000
6930,1101011010000000000000000000000010000010000
6931,1101011000000000001000000000100000000010000
6932,1101001010000000000000000101000000000010000
6933,1000001010000100000000001100010000000010000
6934,1101000000000000001000100001100000100000000
6935,1101000001000000000000001000110000000001000
6936,0001001010100000000000000101000000100010000
6937,1101001000000000000000000101100000100000000
6938,1100001010000000100000000000110000000010000
6939,1101000010000000010000000101000010000000000
6940,1101000010001000100000000100000000000010000
6941,1101001010000001000001000000000000000010000
6942,1001011010000000000000000000100010000010000
6943,1101001000000000000000000100101000000010000
6945,1100001010001000001000000100100000000000000
6946,0101000000000000100001000001001010000010000
6947,1101000110100000100000000001000000000000000
6948,1101001000001000000000000000000010000110000
6949,1101001010000000100100000001000000000000000
6950,1100000010000000100001001000000000000011000
6951,1101001011000000000000000100000000000010000
6952,1101001000001000000000000110000010000000000
6953,1000000000000100011000000000100010010100000
6954,1001001000000000000101000000000010000110000
6955,1101000000001000000001000000010000100010000
6956,1101001010000000001000000100100000000000000
6957,1101001010000000000000000001000010000010000
6958,1001001000100000100000000100010000000010000
6959,1001000010000000100000000101000010000010000
6960,0101000000000000000001011100000000000011000
6961,0101011010000000100000000100001000000000000
6962,1001001000000000001100000101100000000000000
6963,1101001000000000000000000101100000010000000
6964,1101001010000000100000000100001000000000000
6965,1101000000000100000100000000100010000010000
6966,1000001011000000000000001101000000000010000
6967,1101000011000001000000000000100010000000000
6968,1011001000000000000000000001000010001001000
6969,1001001010000000000000000101100000000010000
6970,1101001010000000000000000000000010000110000
6971,1100001010001000000000000000000010100010000
6972,0100001000000000100001011000000000000011000
6973,1101011010000000000000000100000010000000000
6974,1101000010000000001000000101100000000000000
6975,1000000000000000001100000001100000000100000
6976,1101001000001000000000000000100010010000000
6978,1101001010000000100100000000000010000000000
6979,1001101000000000001000101001000000000000000
6980,1001001010000000000000000101000000100010000
6981,1100000000000000000001011000000000100011000
6982,1100001010000000000000001100000010000010000
6983,1101000010000000010000000000100010000010000
6984,1001001000000000001000000101100000100000000
6985,1100001011000000000001000000100000000010000
6986,1101000000100000000000000101101000000000000
6987,1101001100100000000000000100000000000100000
6988,0000000000000000000001011000000000000011000
6989,1101000010000000000000000101000010000010000
6990,1001001010000000000100000000100010000010000
6992,1001000000000000001100000001100000000000000
6993,1000000010001000000000011101000000000010000
6994,1000101000000000001000001000100000000000000
6995,1001001110000000010000000000000010001000000
6996,1101001010000000000000000000000010000010000
6997,1001000110100000000000000101000000000000100
6998,0001001000000000000000000101001010101000000
6999,1101000010000000010000000000000010000110000
7000,1001001000000000010000000001000010001100000
7001,1001000000000000010000000101001010000100000
7002,1101001010000000000000000000100010010000000
7003,1101001010100000000000000100000000000010000
7004,1101001010000000001000000000100010000000000
7005,0101001000000000000000100001100000100010000
7006,1101000010000000000000000100100010000010000
7007,1101001010001000000000000000000010000010000
7008,1001001000000100000000001100010000100000000
7009,1001001010000000000000011000000010000010000
7010,1001001000000100000000001100010000100000000
7011,1101000000000000001100000000100010000100000
7012,0101001110000000000000000101000010000000000
7013,0001001000100000100010000101000000000010000
7015,1101001000000100000000001000000010000010000
7016,1101001010000000100000000100000000000010000
7017,1101001000000000010000000000000010000110000
7018,0001001010000000000010000101000010100000000
7019,1101001010001000000000000000100000000010000
7020,1101001010000000001100000000100000000000000
7021,1100001010000000000000000101000010000010000
7022,0101001100000000000000000100110010000000000
7023,1101001000000100000000000000100010000010000
7024,1101001000000000001001000000100000000010000
7025,1100001010000000000000001001000010000010000
7026,1001001000100000000000100100000001000000000
7027,1101001000000000001000001000100000000100000
7028,1001001010000000000000001101000000000010000
7029,0001000110100000000000000101000010000000100
7030,0001000000000000000000000101001000000000000
7031,1101001000000000000000000100100000110000000
7032,1000001000000100001100001100000000000010000
7033,1001010010000000010000000001000010000100000
7034,1101010010001000000000000000000010000010000
7036,1001010010001000000000000001000010000010000
7037,1001000000000000100010000101101000000000000
7038,1000000010000000001100010000110000000010000
7039,1001010010001000000000100000000010000010000
7040,1000101010000000000001000100000000000010100
7041,0001001000100000100010000101001000000000000
7042,1100001010000000100000001100000000100000000
7043,1100001010000000000100000000100010000100000
7044,1101001000000000001000001100100000000000000
7045,1001001000000000000001001101000010000000000
7046,0100001010001000000001000100000000100010000
7047,1001000010100000000000000101001000000010000
7048,1101001010000000010000000000000010000100000
7049,1000000000001000001001000010100000100100000
7050,0000010000000000100000000100001000000000000
7051,1000001000000100000101000000000000000010100
7052,1100001010000000100100000000000010000001000
7053,1001000110100000100000100000000000000010000
7054,1000001010000000000101001000100000000001000
7055,1000001000000000000000011101100000000010000
7056,1001000010000000100000001000000010001010000
7057,1111001000000000100000001000010000000000000
7059,0101001010000000000000000101001000100000000
7060,1101000010000000010000000000100010000100000
7061,1001001001000000000000000101010000000010000
7062,1100001010000000101000000100000000000010000
7063,1000001000001000010000000110010000100000000
7064,1101001010000001000000000000000000000000000
7065,1101010010000000100000000001000010000000000
7068,1011001000000000000000000000110010001000000
7069,1000001010000000001100000000100000010100000
7070,1001001000000000000000000101100010000100000
7071,1001001010000000000000000100001001100000000
7072,1000001000000000001100000001100000010100000
7073,1000001000000000001100000101101000000000000
7074,0001001000100000000000000101001000100000000
7075,1001001010000000000000100001000000100010000
7077,1001000100100000000000000101100000000010000
7078,1101001010000000100000000100000010000000000
7079,1100001000000100000000000000110000000110000
7080,0101001000000000000001100101100000000000000
7081,1001001010000000000001000001000010100000000
7082,0101011010000000100000000000000010000010000
7083,1000101000000000001100000001100000000100000
7084,1101001011000001000000000000000010000000000
7085,1101001010000000000000000100000010000010000
7087,1101001010000000001000000000000010000010000
7088,0101000010000000000001001000000010000011000
7089,1001000110100000000000000101000010000000000
7090,0001000110100000000000000101000010000000100
7091,1101000010000100010000000000000010000100000
7092,1101001000000000000000000101000000100010000
7093,1101001010000100000100000000000010000000000
7094,1101001010000000100100000000000010000000000
7095,1101001010000000100000000000000010000010000
7096,0001000000000000000000000101001000000000000
7097,1101001010000000000000000100000000000010010
7098,0101000100100000000000000100000010100100000
7099,1001001000000000001100000001100000000100000
7100,1100101000000000001000001000100010000000000
7101,1001010010001000000000100000000010000010000
7102,1101001000001000000000000100000000100010000
7103,1101010010000000000000000100000010000010000
7104,1000001000000000001100000001100010000100000
7105,0101001010000000100001000001001000000000000
7106,1101001000000000000010000100001000100000000
7107,1001010010001100000000000000000010000010000
7108,1101001000000000001000000001100000010000000
7109,1001100000000000001100100000100000000000000
7110,1001001000000000000000000100110010000010000
7111,0001001010000000000001000100001000000010100
7112,1001001010000000010000000000000010000110000
7113,1000001000000100000000001100110000000010000
7114,1101010010000000000000000000100010000010000
7115,1000000000000000001000011000110000000000000
7116,1100001000000000001100000100100000000100000
7117,1101001000000000001100000100100000000000000
7118,0100001000000100000001011000000000000011000
7119,1100000010000000100000000100000010000010000
7120,1000001010000000100000000101010000000010000
7121,0101001010000000000000000100100000100010000
7122,1100000000000100000001001000000010000011000
7123,0001000110100000000000000101000010000000100
7124,1001001000000000001100000001100000000100000
7125,1001001000000000000001001001000000000011000
7126,1101001000000000010000000000000010000110000
7127,1101001010000000000001000000000010000010000
7128,1001000010000000100000001100001000000010000
7129,1101000000000000001000001000100000000011000
7130,1101001000000000000100000100000000100010000
7131,1101001010000000000000000000100010000001000
7132,1101001000001000000000000010100010000000000
7133,1101000010000000000000000100100010000010000
7134,1101000000000000001000100001100010000000000
7135,1001000010000000100000000101000000100010000
7136,1001001010000000001000001000000010000010000
7137,1101001010000000010000000000000010000100000
7138,0001000100100000000000000101000010100010000
7139,1101001010000000001000000100100000000000000
7141,0001010010000000000001000001000010100010000
7142,1101001000000000000000011001000000000010000
7143,1001000110100000000000000101000010000000000
7144,0001001100100000000000000101000000100000000
7145,1000101000000000001001001000100000000010000
7146,1101000110000000100000000100000000000010000
7147,1101000000000000001001011000100000000000000
7148,1001000000000000001100100001100000000100000
7149,1101001010000000100000000100000000000100000
7150,0001001010000000000000100101000000100010000
7151,1001001000000000001100000000000010000110000
7152,1101000000000000000000011000000010000011000
7153,1000000000001000001101000000100000000110000
7154,1101000010000000010000000000000010000110000
7155,1101001010000000010000000000000010000100000
7156,1001000000000000001100000101000000100010000
7157,1101001010000000000000000100000000100010000
7158,1101001010000000101000000000100000000000000
7159,1101001000000000000000001100001000000010000
7160,1100000000000000010000000000000000000000000
7161,0001001010000000000000001001100010100000000
7162,1101101000000000001000000000100000000010000
7163,0001000110100000100000000101000000000010000
7164,1101001010000000100000000000000010000010000
7165,1001001000100000100000000000000010000110000
7167,1001000000000000001100000101100000000100000
7168,1001010000000000000000000101000010000110000
7169,0100001000001000000001011000000000000011000
7170,1001001010001000000000000100001000100000000
7171,1001001000000100000000001100000010000010000
7172,1101000011000000000000000100000010000100000
7173,0000001000000000000100000111100010000010000
7174,1001001110100000000000000100000000000100000
7175,0101001000001000000000000101000010000010000
7176,1001010010000000010000000000000010000110000
7177,1001001000000000000001000101000010100000000
7178,1001001010000000000000000101000010000100000
7179,1000001000000100000000001101010000000010000
7180,1101001010000000000000000101000000000010000
7181,1101000010000000100000000000100010000100000
7182,1001001000000000001100000100100000010000000
7183,0101010010000000100001010000000010000000000
7185,0101011010000000100000000100001000000000000
7186,0001001000000000000001000100001000000010100
7187,1101001010000000001000000100100000000000000
7188,1101001010000000000000000001010000000010000
7189,1101001010000000000100000000000010000001000
7190,1001001100100000000000000101010000000000000
7191,0001001000000000000001000101001000000010100
7192,1101001000000000100000000100010000000010000
7193,0101011010000000000001000100000000100000000
7194,1001001010100000000000000101001000000000000
7195,1101001010001000000000000100000000000010000
7196,0101011010000000000000000100000010000010000
7197,1101001010000000000000000100000010000100000
7198,1000001000000000001100001000100000000011000
7199,0101001000000000000000000101100010100000000
7200,1000001000000000001100000001100000000110000
7201,0101001010001000000100000100000010000000000
7202,1001001010000000000001000000000010001010000
7203,1001001000000000010000000101000010000010000
7204,1000001010000000000001000100001001000010000
7205,1101000010000000100000000000000010000110000
7206,1101001000000000001100000000100000000100000
7207,1101001010000100000000000000000010000010000
7208,1101001010000000000001000000100010000000000
7209,1101000000000000001001000000100000000101000
7210,1001001010000000100000000101000000000010000
7211,1000001010000000100100000000001010000100000
7212,1101001000000000100100001000000000000010000
7213,1000000010000000000001011000100000000011000
7214,0001010000000000100000000101001010000000100
7215,1100001000000100000000001100010000000010000
7216,1101000000000000000000100001100010100000000
7217,1101001010000001000100000000000010000000000
7218,0001001000000000000001011100000000000011000
7219,1001001010000000000000000101000000000010000
7220,1101001000000000001000001000100000000010000
7221,1001001000000000000000001101000000100010000
7222,1100001010000000100100000000000010000100000
7223,1100000000000000001100000000100010000101000
7224,1001001000000000000001001000000010000110000
7225,1101010010000000000000000100000010000010000
7226,1101001000000000000000000100000010100010000
7227,1001000000000000010000000000000010000100000
7228,1101001010001000000100000000000010000000000
7229,0001001000000000000000000101000010100110000
7230,1101001010000000000000000101000010000000000
7231,1101001010000000100100000000000010000000000
7232,0101000010100000100000000101001000000000000
7233,1001001010000000000000000101000010000010000
7234,1101001000100000000000000100000010000010000
7235,1101001010000000000001000000000010000100000
7236,1101000010000000010000000000100010000100000
7237,1000001000000000001100000001100010000100000
7238,1101000010000000010001000000000010000100000
7239,1101001000000000000000100001000000100010000
7240,1001010010001000000000000000000010000010000
7241,1101001000000000001000000001100000000100000
7242,1001000000000000000001001101001000000010000
7243,1000001000000000101000101001100000000000000
7244,1001000110100000000000000101000010000000000
7245,0100001010000000000001001100100000000010000
7246,1101001010000000001000000000100000000010000
7247,1001001010000000000000000101000010000010000
7248,1001001000000000010000001000000010000110000
7249,1101001000000000001000000101100000000000000
7250,1001001010000000000101000000000010000010000
7251,1101000000000000001100000100100000000010000
7252,1000001010000000001100000000100000000110000
7253,1001000000000000000010000101000010101000000
7254,1001011010000000100000000100000001000000000
7255,1101010010001000000000000100000010000000000
7256,0001001110100000000000000101000000100000000
7257,1101001000000000010000000000000010000110000
7258,1101001010000000000000000000100010010000000
7259,1001001000000000000001000101000010100000000
7260,1001001010000000000000000101000000100010000
7262,1000001000000000001100000001100000000100000
7264,1100001010000000100000000000000010000110000
7265,1001001010000000100000000100000010100000000
7266,1101000011000000010000000000000010000100000
7267,1101001000100000000000100100000000000010000
7268,0101001010000000100000000101001000000000000
7269,1000001000000000000001000000101010000110000
7270,0001011010001000000000000100001000000010000
7271,1101000010000000000000000101010000100000000
7272,1101001010000000000000000100100010000000000
7273,0101000010000000010001001000000010000100000
7274,1001001010000000100000000100010000000010000
7275,1101010010001000100000000000000010000000000
7277,1001001010000000000000000101000010000010000
7278,1001001010000000000000000101000000100010000
7279,0101001010000000000000000100000001100010000
7280,1101001010000000001000000000100010000000000
7281,1001000000000000011100000000100010000100000
7282,1101001010000000010000000000000010000100000
7283,1001001000100000000000000101000000100010000
7284,0100011000000000100000000100101000000010000
7285,1000001010000000000001001100010000000010000
7286,1101100000000000001000000010100000010000000
7287,1000001000000100000000001100010010000010000
7288,1101000000000000001000000000100010000110000
7290,1101001010000000000000000000100000000110000
7292,0001000110100000000000000101000010000000100
7293,1001001000000000100100001100000010000000000
7294,1101001010000001100000000000000000000010000
7295,1101000010000000010000000000100010010000000
7296,0001000100100000000001001100100000000010000
7297,1100001010000000000001000010000010000100000
7299,1001000000000000010000000000000010000100000
7300,1101001010000000000000001000000010000010000
7301,0001000010000000100000000100000000000000000
7302,1001000000000000001100000000100000000000000
7303,1001001000000000000010000101000100100000000
7304,1101001000000000000000000000100000010000000
7305,1101001000000000001100000100100000000000000
7306,1000101000000000001001001000100000000010000
7307,0001001010000000100000000101001000100000000
7308,1101001100000000000000001100000000000010000
7309,1001001000000000000001001100000001000010000
7310,1100001010000000001000011000000000000010000
7311,1101000000000000000100000101100010000000000
7312,0001000000000000000001101101000000100010000
7313,1001000100000001000001000010000010000010000
7314,1101001000010000000001000000100000010000000
7315,0001001000000000000001000101000010100010000
7316,1100001011000000000000001100000000000010000
7317,1001000000000000001000011100110000000000000
7318,1000001000000000001101000100100000000010000
7319,1101001010000000000000000100000010000010000
7320,1001001000000000000000000101100000100010000
7321,1001101000000000001000011000100000000000000
7322,1101000000000000000000100000110010000100000
7323,1101000010000000001000000000100010000100000
7324,1001011000001000000000100000000010000010000
7325,1001000000000000000001100101100000100000000
7326,1001011010001000000000000000000010000010000
7327,1101000000000000001000000101100000100000000
7328,1101001010000000101000000000100000000000000
7329,1101001010000000000000000000000010000110000
7330,1101000000001000000001010100000000000100000
7331,1101000000000000001000000101100000100000000
7332,1101001000000000000001011000000000000010000
7333,1001001000000000000001000000010000100110000
7334,1000000010000000001100000000110000000110000
7335,1001101000000000001100000000100000010000000
7336,1000001000000000001000011100110000000000000
7337,1101001010000000100100000000100000000000000
7338,1100001010000000100000000100000010000010000
7339,1101000010000000010000000000000010000110000
7340,1100001010001100000000000100100000000000000
7341,1100001010000000000001000100100000000010000
7342,1100001011000000100000000100000010000000000
7343,1101001010000000000000000001000010000010000
7344,1000000000000000001101010001100000000100000
7345,1101001000000000001000001000100000000010000
7346,1101001010001000000100000000000010000000000
7347,0001000100100000000000000101010010100000000
7348,1101001010000100000000000000000010000010000
7349,1001001000100000000000000101000010001000000
7350,1100001010000000100001000000000010000010000
7351,0101001010000000000000000101000010000010000
7352,1101000000000000001000011000100000000010000
7353,1101000110100000100000000100000000000000000
7354,1100000000000100001100010000100000000010000
7355,1000001000000100000001001100010000000010000
7356,0001001000000000000001011100001000100000000
7357,1101001010000000100000000000000010000010000
7358,1001001000000000001100000001100000000100000
7360,1101001000000100000000000010100000000010000
7361,1101001010000001000000000001000010000000000
7362,0000001001000000000001001100001000100001000
7363,0101001010000000100000000101000000000010000
7365,1101001010000000001000000000100010000000000
7366,1101000000000100001100000000100000000010000
7367,1101001010001000000000000000000010001000000
7368,0100001000000000000001011100000000100010000
7369,1100001000000100000000001100010000000010000
7370,1101001010000000000000000101000000000010000
7371,1101000100100000010000000100000010000000000
7372,1001000000000000001100000101001010000000000
7373,0101001000000000000011000100001000000010000
7374,1101001010000000100000000000000010000010000
7375,1001000110100000000000000101000000000010000
7376,1101000010000000100000001000000010000010000
7377,1101000110100000100000000100000000000000000
7378,1001010010000000000000000101000010000010000
7379,1101000000000000001101000000100000000100000
7380,1101001000000000000000000101000000100010000
7381,1101000000000000000001000001100000100010000
